bayes_rating,Strategy Games,Abstract Games,Family Games,Thematic Games,Customizable Games,Wargames,Party Games,Children's Games
5.88897,0,0,0,0,0,0,0,0
5.7327,0,0,0,0,0,0,0,0
5.87619,0,0,0,0,0,0,0,0
5.70944,0,0,0,0,0,0,0,0
5.52285,0,0,0,0,0,0,0,0
5.99429,0,0,0,0,0,0,0,0
5.8902,0,0,0,0,0,0,0,0
6.2289,0,0,0,0,0,0,0,0
5.79682,0,0,0,0,0,0,0,0
6.30852,0,0,0,0,0,0,0,0
5.77027,0,0,0,0,0,0,0,0
5.37287,0,0,0,0,0,0,0,0
5.31965,0,0,0,0,0,0,0,0
5.59064,0,0,0,0,0,0,0,0
5.49481,0,0,0,0,0,0,0,0
7.14187,0,0,0,0,0,0,0,0
5.68128,0,0,0,0,0,0,0,0
6.00217,0,0,0,0,0,0,0,0
6.364,0,0,0,0,0,0,0,0
6.00779,0,0,0,0,0,0,0,0
6.38177,0,0,0,0,0,0,0,0
5.97438,0,0,0,0,0,0,0,0
5.98854,0,0,0,0,0,0,0,0
5.87556,0,0,0,0,0,0,0,0
6.8357,0,0,0,0,0,0,0,0
5.90778,0,0,0,0,0,0,0,0
5.81507,0,0,0,0,0,0,0,0
6.17466,0,0,0,0,0,0,0,0
6.67302,0,0,0,0,0,0,0,0
5.7266,0,0,0,0,0,0,0,0
5.63328,0,0,0,0,0,0,0,0
5.80127,0,0,0,0,0,0,0,0
5.68672,0,0,0,0,0,0,0,0
5.84406,0,0,0,0,0,0,0,0
6.1153,0,0,0,0,0,0,0,0
5.84359,0,0,0,0,0,0,0,0
5.45381,0,0,0,0,0,0,0,0
5.74401,0,0,0,0,0,0,0,0
5.99286,0,0,0,0,0,0,0,0
5.59733,0,0,0,0,0,0,0,0
5.81549,0,0,0,0,0,0,0,0
6.31989,0,0,0,0,0,0,0,0
6.20201,0,0,0,0,0,0,0,0
6.7684,0,0,0,0,0,0,0,0
6.93498,0,0,0,0,0,0,0,0
5.82676,0,0,0,0,0,0,0,0
6.10047,0,0,0,0,0,0,0,0
6.86993,0,0,0,0,0,0,0,0
5.8457,0,0,0,0,0,0,0,0
5.41544,0,0,0,0,0,0,0,0
5.82888,0,0,0,0,0,0,0,0
5.9571,0,0,0,0,0,0,0,0
5.83968,0,0,0,0,0,0,0,0
6.28782,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0
6.05093,0,0,0,0,0,0,0,0
6.99659,0,0,0,0,0,0,0,0
6.29485,0,0,0,0,0,0,0,0
6.84285,0,0,0,0,0,0,0,0
5.95524,0,0,0,0,0,0,0,0
6.17003,0,0,0,0,0,0,0,0
6.7108,0,0,0,0,0,0,0,0
5.35752,0,0,0,0,0,0,0,0
6.35477,0,0,0,0,0,0,0,0
6.31782,0,0,0,0,0,0,0,0
7.12811,0,0,0,0,0,0,0,0
6.26975,0,0,0,0,0,0,0,0
6.39273,0,0,0,0,0,0,0,0
6.36244,0,0,0,0,0,0,0,0
5.48649,0,0,0,0,0,0,0,0
5.7493,0,0,0,0,0,0,0,0
5.71527,0,0,0,0,0,0,0,0
5.79738,0,0,0,0,0,0,0,0
6.05237,0,0,0,0,0,0,0,0
6.69609,0,0,0,0,0,0,0,0
6.73027,0,0,0,0,0,0,0,0
5.7493,0,0,0,0,0,0,0,0
6.5052,0,0,0,0,0,0,0,0
5.54278,0,0,0,0,0,0,0,0
6.67609,0,0,0,0,0,0,0,0
6.59239,0,0,0,0,0,0,0,0
5.7374,0,0,0,0,0,0,0,0
5.35909,0,0,0,0,0,0,0,0
5.65518,0,0,0,0,0,0,0,0
6.5423,0,0,0,0,0,0,0,0
6.43514,0,0,0,0,0,0,0,0
6.18536,0,0,0,0,0,0,0,0
5.83601,0,0,0,0,0,0,0,0
5.73539,0,0,0,0,0,0,0,0
5.35243,0,0,0,0,0,0,0,0
5.84273,0,0,0,0,0,0,0,0
5.93464,0,0,0,0,0,0,0,0
6.57055,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0
6.42922,0,0,0,0,0,0,0,0
5.67186,0,0,0,0,0,0,0,0
5.78252,0,0,0,0,0,0,0,0
5.82129,0,0,0,0,0,0,0,0
6.62957,0,0,0,0,0,0,0,0
6.19278,0,0,0,0,0,0,0,0
6.12421,0,0,0,0,0,0,0,0
5.6573,0,0,0,0,0,0,0,0
7.03075,0,0,0,0,0,0,0,0
6.68327,0,0,0,0,0,0,0,0
6.65526,0,0,0,0,0,0,0,0
5.54244,0,0,0,0,0,0,0,0
5.90789,0,0,0,0,0,0,0,0
5.88972,0,0,0,0,0,0,0,0
5.64961,0,0,0,0,0,0,0,0
5.80679,0,0,0,0,0,0,0,0
6.02324,0,0,0,0,0,0,0,0
6.04118,0,0,0,0,0,0,0,0
6.18404,0,0,0,0,0,0,0,0
5.67727,0,0,0,0,0,0,0,0
6.02913,0,0,0,0,0,0,0,0
5.9201,0,0,0,0,0,0,0,0
5.81827,0,0,0,0,0,0,0,0
6.32584,0,0,0,0,0,0,0,0
6.43738,0,0,0,0,0,0,0,0
5.67881,0,0,0,0,0,0,0,0
5.65924,0,0,0,0,0,0,0,0
6.75511,0,0,0,0,0,0,0,0
6.2177,0,0,0,0,0,0,0,0
5.54244,0,0,0,0,0,0,0,0
6.08694,0,0,0,0,0,0,0,0
7.25623,0,0,0,0,0,0,0,0
5.76793,0,0,0,0,0,0,0,0
5.63428,0,0,0,0,0,0,0,0
6.4956,0,0,0,0,0,0,0,0
6.01903,0,0,0,0,0,0,0,0
7.44111,0,0,0,0,0,0,0,0
6.08699,0,0,0,0,0,0,0,0
6.09948,0,0,0,0,0,0,0,0
5.81641,0,0,0,0,0,0,0,0
6.2811,0,0,0,0,0,0,0,0
6.48604,0,0,0,0,0,0,0,0
5.74613,0,0,0,0,0,0,0,0
5.94632,0,0,0,0,0,0,0,0
5.8877,0,0,0,0,0,0,0,0
5.35597,0,0,0,0,0,0,0,0
5.8421,0,0,0,0,0,0,0,0
5.87131,0,0,0,0,0,0,0,0
5.50992,0,0,0,0,0,0,0,0
6.50693,0,0,0,0,0,0,0,0
5.43044,0,0,0,0,0,0,0,0
5.51108,0,0,0,0,0,0,0,0
6.09931,0,0,0,0,0,0,0,0
5.53399,0,0,0,0,0,0,0,0
5.9414,0,0,0,0,0,0,0,0
6.71538,0,0,0,0,0,0,0,0
6.49786,0,0,0,0,0,0,0,0
6.55649,0,0,0,0,0,0,0,0
6.56059,0,0,0,0,0,0,0,0
6.20742,0,0,0,0,0,0,0,0
7.53952,0,0,0,0,0,0,0,0
5.52216,0,0,0,0,0,0,0,0
5.58897,0,0,0,0,0,0,0,0
5.88999,0,0,0,0,0,0,0,0
5.88585,0,0,0,0,0,0,0,0
7.2217,0,0,0,0,0,0,0,0
5.82156,0,0,0,0,0,0,0,0
6.31727,0,0,0,0,0,0,0,0
6.20117,0,0,0,0,0,0,0,0
6.53661,0,0,0,0,0,0,0,0
6.29189,0,0,0,0,0,0,0,0
5.8902,0,0,0,0,0,0,0,0
6.91537,0,0,0,0,0,0,0,0
6.22796,0,0,0,0,0,0,0,0
5.99711,0,0,0,0,0,0,0,0
5.52216,0,0,0,0,0,0,0,0
5.95618,0,0,0,0,0,0,0,0
6.30165,0,0,0,0,0,0,0,0
6.16826,0,0,0,0,0,0,0,0
5.93547,0,0,0,0,0,0,0,0
5.89487,0,0,0,0,0,0,0,0
5.81789,0,0,0,0,0,0,0,0
5.91188,0,0,0,0,0,0,0,0
4.11146,0,0,0,0,0,0,0,0
5.41858,0,0,0,0,0,0,0,0
5.84558,0,0,0,0,0,0,0,0
5.97167,0,0,0,0,0,0,0,0
5.93356,0,0,0,0,0,0,0,0
5.91891,0,0,0,0,0,0,0,0
5.41137,0,0,0,0,0,0,0,0
5.70536,0,0,0,0,0,0,0,0
5.48888,0,0,0,0,0,0,0,0
5.70734,0,0,0,0,0,0,0,0
6.04417,0,0,0,0,0,0,0,0
6.07251,0,0,0,0,0,0,0,0
6.18638,0,0,0,0,0,0,0,0
6.95207,0,0,0,0,0,0,0,0
7.04181,0,0,0,0,0,0,0,0
5.82611,0,0,0,0,0,0,0,0
5.95587,0,0,0,0,0,0,0,0
5.72026,0,0,0,0,0,0,0,0
6.73087,0,0,0,0,0,0,0,0
5.562,0,0,0,0,0,0,0,0
6.15829,0,0,0,0,0,0,0,0
5.34417,0,0,0,0,0,0,0,0
6.07207,0,0,0,0,0,0,0,0
6.34066,0,0,0,0,0,0,0,0
6.15959,0,0,0,0,0,0,0,0
5.61923,0,0,0,0,0,0,0,0
5.4809,0,0,0,0,0,0,0,0
6.05572,0,0,0,0,0,0,0,0
5.73482,0,0,0,0,0,0,0,0
6.1279,0,0,0,0,0,0,0,0
6.02596,0,0,0,0,0,0,0,0
6.29827,0,0,0,0,0,0,0,0
5.86852,0,0,0,0,0,0,0,0
5.31172,0,0,0,0,0,0,0,0
5.6584,0,0,0,0,0,0,0,0
5.40245,0,0,0,0,0,0,0,0
5.58487,0,0,0,0,0,0,0,0
5.2895,0,0,0,0,0,0,0,0
7.28245,0,0,0,0,0,0,0,0
6.14758,0,0,0,0,0,0,0,0
6.18805,0,0,0,0,0,0,0,0
6.11032,0,0,0,0,0,0,0,0
5.64317,0,0,0,0,0,0,0,0
4.84552,0,0,0,0,0,0,0,0
5.9286,0,0,0,0,0,0,0,0
6.24291,0,0,0,0,0,0,0,0
5.75132,0,0,0,0,0,0,0,0
5.51084,0,0,0,0,0,0,0,0
5.68032,0,0,0,0,0,0,0,0
6.18354,0,0,0,0,0,0,0,0
5.92405,0,0,0,0,0,0,0,0
6.29557,0,0,0,0,0,0,0,0
6.22509,0,0,0,0,0,0,0,0
5.94316,0,0,0,0,0,0,0,0
6.0007,0,0,0,0,0,0,0,0
6.09083,0,0,0,0,0,0,0,0
6.89256,0,0,0,0,0,0,0,0
5.9172,0,0,0,0,0,0,0,0
5.51913,0,0,0,0,0,0,0,0
6.00249,0,0,0,0,0,0,0,0
5.50687,0,0,0,0,0,0,0,0
5.53117,0,0,0,0,0,0,0,0
5.88645,0,0,0,0,0,0,0,0
5.8482,0,0,0,0,0,0,0,0
6.43165,0,0,0,0,0,0,0,0
7.03511,0,0,0,0,0,0,0,0
6.92733,0,0,0,0,0,0,0,0
5.57123,0,0,0,0,0,0,0,0
5.56207,0,0,0,0,0,0,0,0
5.64288,0,0,0,0,0,0,0,0
5.96998,0,0,0,0,0,0,0,0
6.04392,0,0,0,0,0,0,0,0
4.88161,0,0,0,0,0,0,0,0
6.12977,0,0,0,0,0,0,0,0
5.51956,0,0,0,0,0,0,0,0
5.70394,0,0,0,0,0,0,0,0
5.48005,0,0,0,0,0,0,0,0
6.09192,0,0,0,0,0,0,0,0
5.98937,0,0,0,0,0,0,0,0
6.29202,0,0,0,0,0,0,0,0
6.11385,0,0,0,0,0,0,0,0
6.17678,0,0,0,0,0,0,0,0
5.83838,0,0,0,0,0,0,0,0
6.68856,1,0,0,0,0,0,0,0
6.65318,0,0,0,0,0,0,0,0
5.51108,0,0,0,0,0,0,0,0
6.13028,1,0,0,0,0,0,0,0
7.67326,0,0,0,0,0,0,0,0
5.76102,0,0,0,0,0,0,0,0
6.10817,0,0,0,0,0,0,0,0
5.68319,0,0,0,0,0,0,0,0
6.11705,1,0,0,0,0,0,0,0
5.99878,0,0,0,0,0,0,0,0
5.49576,0,0,0,0,0,0,0,0
5.90399,0,0,0,0,0,0,0,0
5.6436,0,0,0,0,0,0,0,0
5.80309,0,0,0,0,0,0,0,0
5.89116,0,0,0,0,0,0,0,0
6.34334,0,0,0,0,0,0,0,0
5.79711,0,0,0,0,0,0,0,0
5.89272,0,0,0,0,0,0,0,0
5.25417,0,0,0,0,0,0,0,0
6.56045,0,0,0,0,0,0,0,0
5.60094,0,0,0,0,0,0,0,0
5.53207,0,0,0,0,0,0,0,0
5.80205,0,0,0,0,0,0,0,0
5.67571,0,0,0,0,0,0,0,0
6.0026,0,0,0,0,0,0,0,0
5.62803,0,0,0,0,0,0,0,0
5.69046,0,0,0,0,0,0,0,0
5.86131,0,0,0,0,0,0,0,0
6.49382,0,0,0,0,0,0,0,0
6.46142,0,0,0,0,0,0,0,0
5.6725,0,0,0,0,0,0,0,0
5.94867,0,0,0,0,0,0,0,0
5.47734,0,0,0,0,0,0,0,0
5.36335,0,0,0,0,0,0,0,0
5.34952,0,0,0,0,0,0,0,0
5.46163,0,0,0,0,0,0,0,0
5.51084,0,0,0,0,0,0,0,0
5.85768,0,0,0,0,0,0,0,0
5.73894,0,0,0,0,0,0,0,0
5.59668,0,0,0,0,0,0,0,0
5.47832,0,0,0,0,0,0,0,0
6.18928,0,0,0,0,0,0,0,0
5.66283,0,0,0,0,0,0,0,0
5.85453,0,0,0,0,0,0,0,0
6.08382,0,0,0,0,0,0,0,0
5.49917,0,0,0,0,0,0,0,0
5.67881,0,0,0,0,0,0,0,0
5.74934,0,0,0,0,0,0,0,0
6.21329,0,0,0,0,0,0,0,0
6.11164,0,0,0,0,0,0,0,0
5.73846,0,0,0,0,0,0,0,0
5.80566,0,0,0,0,0,0,0,0
6.41608,0,0,0,0,0,0,0,0
5.76947,0,0,0,0,0,0,0,0
5.9335,0,0,0,0,0,0,0,0
5.60805,0,0,0,0,0,0,0,0
5.77698,0,0,0,0,0,0,0,0
5.70176,0,0,0,0,0,0,0,0
5.77314,0,0,0,0,0,0,0,0
5.84416,0,0,0,0,0,0,0,0
6.22507,0,0,0,0,0,0,0,0
5.97775,0,0,0,1,0,0,0,0
5.98437,0,0,0,0,0,0,0,0
5.63202,0,0,0,0,0,0,0,0
5.83601,0,0,0,0,0,0,0,0
5.58193,0,0,0,0,0,0,0,0
5.86783,0,0,0,0,0,0,0,0
5.99438,0,0,0,0,0,0,0,0
5.63792,0,0,0,0,0,0,0,0
6.11414,0,0,0,0,0,0,0,0
6.21495,0,0,0,0,0,0,0,0
6.0853,0,0,0,0,0,0,0,0
5.99853,0,0,0,0,0,0,0,0
6.24412,0,0,0,0,0,0,0,0
5.60884,0,0,0,0,0,0,0,0
6.3604,0,0,0,0,0,0,0,0
5.87226,0,0,0,0,0,0,0,0
5.74752,0,0,0,0,0,0,0,0
6.18099,0,0,0,0,0,0,0,0
6.00986,0,0,0,0,0,0,0,0
5.73433,0,0,0,0,0,0,0,0
5.64834,0,0,1,0,0,0,0,0
5.97836,0,0,0,0,1,0,0,0
6.36322,0,0,0,0,0,0,0,0
5.76522,0,0,0,0,0,0,0,0
5.84618,0,0,0,0,0,0,0,0
6.63115,0,0,0,0,0,0,0,0
6.18928,0,0,0,0,0,0,0,0
6.4278,0,0,0,0,0,0,0,0
5.24672,0,0,0,0,0,0,0,0
6.17414,0,0,0,0,0,0,0,0
5.91287,0,0,0,0,0,0,0,0
5.96924,0,0,0,0,0,0,0,0
5.58952,0,0,0,0,0,0,0,0
6.28848,0,0,0,0,0,0,0,0
6.08508,0,0,0,0,0,0,0,0
6.69475,0,0,0,0,0,0,0,0
6.82343,1,0,0,1,0,0,0,0
5.96823,0,0,0,1,0,0,0,0
5.59159,0,0,0,0,0,0,0,0
5.83253,0,0,0,0,0,0,0,0
6.02836,0,0,0,0,0,0,0,0
5.63549,0,0,0,0,0,0,0,0
6.05279,0,0,0,0,0,0,0,0
5.41687,0,0,0,0,0,0,0,0
6.03252,0,0,0,0,0,0,0,0
6.1939,0,0,0,0,0,0,0,0
5.91269,0,0,0,0,0,0,0,0
5.48153,0,0,0,0,0,0,0,0
5.97476,0,0,0,0,0,0,0,0
5.50462,0,0,0,0,0,0,0,0
5.52575,0,0,0,0,0,0,0,0
5.84101,0,0,0,0,0,0,0,0
5.97109,0,0,0,0,0,0,0,0
6.58863,0,0,0,0,0,0,0,0
6.17091,0,0,0,0,0,0,0,0
5.7086,0,0,0,0,0,0,0,0
6.01829,0,0,0,0,0,0,0,0
5.70777,0,0,0,0,0,0,0,0
5.32658,0,0,0,0,0,0,0,0
5.94129,0,0,0,0,0,0,0,0
5.95881,0,0,0,0,0,0,0,0
5.88162,0,0,0,0,0,0,0,0
5.8399,0,0,0,0,0,0,0,0
5.90929,0,0,0,0,0,0,0,0
6.33207,0,0,0,0,0,0,0,0
6.04106,0,0,0,0,0,0,0,0
5.75493,0,0,0,0,0,0,0,0
5.64946,1,0,0,0,0,0,0,0
7.78802,0,0,0,0,0,0,0,0
5.96878,0,0,0,0,0,0,0,0
6.04742,0,0,0,0,0,0,0,0
6.41602,0,0,0,0,0,0,0,0
5.56441,0,0,0,0,0,0,0,0
5.83879,0,0,0,0,0,0,0,0
6.98008,0,0,0,0,0,0,0,0
5.63849,0,0,0,0,0,0,0,0
6.0176,0,0,0,0,0,0,0,0
5.8501,0,0,0,0,0,0,0,0
5.88469,0,0,0,0,0,0,0,0
5.05684,0,0,0,0,0,0,0,0
5.43202,0,0,0,0,0,0,0,0
5.52902,0,0,0,1,0,0,0,0
6.44838,0,0,0,0,0,0,0,0
6.51864,0,0,0,0,0,0,0,0
5.82517,0,0,0,0,0,0,0,0
5.24067,0,0,0,0,0,0,0,0
6.19876,0,0,0,0,0,0,0,0
6.16509,0,0,0,0,0,0,0,0
6.04549,0,0,0,0,0,0,0,0
6.47746,0,0,0,0,0,0,0,0
5.96306,0,0,0,0,0,0,0,0
5.42666,0,0,0,0,0,0,0,0
6.07819,0,0,0,0,0,0,0,0
6.81993,0,0,0,0,0,0,0,0
7.56745,0,0,0,0,0,0,0,0
6.5118,0,0,0,0,0,0,0,0
6.88788,0,0,0,0,0,0,0,0
5.88334,0,0,0,0,0,0,0,0
5.5811,0,0,0,0,0,0,0,0
6.11839,0,0,0,0,0,0,0,0
5.63328,0,0,0,0,0,0,0,0
5.85761,0,0,0,0,0,0,0,0
5.5664,0,0,0,0,0,0,0,0
5.54072,0,0,0,0,0,0,0,0
5.63988,0,0,0,0,0,0,0,0
5.71705,0,0,0,0,0,0,0,0
6.23463,0,0,0,0,0,0,0,0
5.95781,0,0,0,0,0,0,0,0
5.93655,0,0,0,0,0,0,0,0
6.91515,0,0,0,0,0,0,0,0
5.58259,0,0,0,0,0,1,0,0
6.08414,0,0,0,0,0,0,0,0
5.76522,0,0,0,0,0,0,0,0
5.44839,0,0,0,0,0,0,0,0
5.46817,0,0,0,0,0,0,0,0
5.99873,0,0,0,0,0,0,0,0
5.50575,0,0,0,0,0,0,0,0
6.48147,0,0,0,0,0,0,0,0
6.09073,0,0,0,0,0,0,0,0
5.78505,0,0,0,0,0,0,0,0
6.24059,0,0,0,0,0,0,0,0
6.20532,0,0,0,0,0,0,0,0
5.32658,0,0,0,0,0,0,0,0
6.90192,0,0,0,0,0,0,0,0
5.62094,0,0,0,0,0,0,0,0
6.25496,0,0,0,0,0,0,0,0
5.34417,0,0,0,0,0,0,0,0
5.83249,0,0,0,0,0,0,0,0
6.29598,0,0,0,0,0,0,0,0
6.23912,0,0,0,0,0,0,0,0
6.00662,0,0,0,0,0,0,0,0
6.00964,0,0,0,0,0,0,0,0
6.61075,0,0,0,0,0,0,0,0
6.6346,0,0,0,0,0,0,0,0
5.74755,0,0,0,0,0,0,0,0
5.73969,0,0,0,0,0,0,0,0
5.57706,0,0,0,0,0,0,0,0
6.62391,0,0,0,0,0,0,0,0
6.53155,0,0,0,0,0,0,0,0
6.08921,0,0,0,0,0,0,0,0
5.6858,0,0,0,0,0,0,0,0
5.72855,0,0,0,0,0,0,0,0
6.39662,0,0,0,0,0,0,0,0
5.4196,0,0,0,0,0,0,0,0
5.7646,0,0,0,0,0,0,0,0
5.97824,0,0,0,0,0,0,0,0
5.92202,0,0,0,0,0,0,0,0
5.91086,0,0,0,0,0,0,0,0
5.74934,0,0,0,0,0,0,0,0
5.62697,0,0,0,0,0,0,0,0
5.68566,0,0,0,0,0,0,0,0
5.78099,0,0,0,0,0,0,0,0
6.34541,0,0,0,0,0,0,0,0
5.58487,0,0,0,0,0,0,0,0
5.80585,0,0,0,0,0,0,0,0
6.56922,0,0,0,0,0,0,0,0
5.7635,0,0,0,0,0,0,0,0
5.57755,0,0,0,0,0,0,0,0
5.76013,0,0,0,0,0,0,0,0
5.60596,0,0,0,0,0,0,0,0
6.91693,0,0,0,0,0,0,0,0
6.25885,0,0,0,0,0,0,0,0
5.39673,0,0,0,0,0,0,0,0
5.87131,0,0,0,0,0,0,0,0
5.57755,0,0,0,0,0,0,0,0
5.57944,0,0,0,0,0,0,0,0
6.03517,0,0,0,0,0,0,0,0
5.81956,0,0,0,0,0,0,0,0
5.65958,0,0,0,0,0,0,0,0
5.92814,0,0,0,0,0,0,0,0
5.7105,0,0,0,0,0,0,0,0
6.73841,0,0,0,0,0,0,0,0
6.12955,0,0,0,0,0,0,0,0
5.57755,0,0,0,0,0,0,0,0
5.90298,0,0,0,0,0,0,0,0
5.98504,0,0,0,0,0,0,0,0
6.09456,0,0,0,0,0,0,0,0
5.80349,0,0,0,0,0,0,0,0
5.8092,0,0,0,0,0,0,0,0
5.82081,0,0,0,0,0,0,0,0
6.08049,0,0,0,0,0,0,0,0
5.60934,0,0,0,0,0,0,0,0
5.56911,0,0,0,0,0,0,0,0
6.51811,0,0,0,0,0,0,0,0
5.8501,0,0,0,0,0,0,0,0
6.42453,0,0,0,0,0,0,0,0
5.59755,0,0,0,0,0,0,0,0
5.44016,0,0,0,0,0,0,0,0
5.35147,0,0,0,0,0,0,0,0
5.69267,0,0,0,0,0,0,0,0
5.88899,0,0,0,0,0,0,0,0
5.61139,0,0,0,0,0,0,0,0
5.44558,0,0,0,0,0,0,0,0
5.80735,0,0,0,0,0,0,0,0
5.95424,0,0,0,0,0,0,0,0
5.82888,0,0,0,0,0,0,0,0
7.0719,1,0,0,0,0,1,0,0
5.65071,0,0,0,0,0,0,0,0
5.40452,0,0,0,0,0,0,0,0
5.56176,0,0,0,0,0,0,0,0
6.92983,0,0,0,0,0,0,0,0
5.66925,0,0,0,0,0,0,0,0
6.24392,0,0,0,0,0,0,0,0
6.01794,0,0,0,0,0,0,0,0
5.72762,0,0,0,0,0,0,0,0
5.7493,0,0,0,0,0,0,0,0
6.02611,0,0,0,0,0,0,0,0
5.73894,0,0,0,0,0,0,0,0
6.53067,0,0,0,0,0,0,0,0
5.98801,0,0,0,0,0,0,0,0
6.18099,0,0,0,0,0,0,0,0
6.1337,0,0,0,0,0,0,0,0
6.50577,0,0,0,0,0,0,0,0
6.33757,0,0,0,0,0,0,0,0
6.04447,0,0,0,0,0,0,0,0
6.16968,0,0,0,0,0,0,0,0
5.89885,0,0,0,0,0,0,0,0
5.81158,0,0,0,0,0,0,0,0
5.7693,0,0,0,0,0,0,0,0
6.17215,0,0,0,0,0,0,0,0
5.89671,0,0,0,0,0,0,0,0
6.64011,0,0,0,0,0,0,0,0
5.65375,0,0,0,0,0,0,0,0
6.4203,0,0,0,0,0,0,0,0
5.52122,0,0,0,0,0,0,0,0
5.69096,0,0,0,0,0,0,0,0
7.09756,0,0,0,0,0,0,0,0
6.76487,0,0,0,0,0,0,0,0
5.71372,0,0,0,0,0,0,0,0
6.23405,0,0,0,0,0,0,0,0
6.36059,0,0,0,0,0,0,0,0
6.0464,0,0,1,0,0,0,0,0
5.5224,0,0,0,0,0,0,0,0
5.6167,0,0,0,0,0,0,0,0
5.6846,0,0,0,0,0,0,0,0
5.49581,0,0,0,0,0,0,0,0
5.7795,0,0,0,0,0,0,0,0
5.54779,0,0,0,0,0,1,0,0
5.98228,0,0,0,0,0,0,0,0
5.8485,0,0,0,0,0,0,0,0
6.26309,0,0,0,0,0,0,0,0
6.04427,0,0,0,0,0,0,0,0
5.6167,0,0,0,0,0,0,0,0
5.84373,0,0,0,0,0,0,0,0
5.56647,0,0,0,0,0,0,0,0
6.00834,0,0,0,0,0,0,0,0
5.94231,0,0,0,0,0,0,0,0
5.74425,0,0,0,0,0,0,0,0
7.03782,0,0,0,0,0,0,0,0
5.74793,0,0,0,0,0,0,0,0
5.92905,0,0,0,0,0,0,0,0
5.23624,0,0,0,0,0,0,0,0
5.9199,0,0,0,0,0,0,0,0
5.83076,0,0,0,0,0,0,0,0
5.77488,0,0,0,0,0,0,0,0
6.20976,0,0,0,0,0,0,0,0
5.88749,0,0,0,0,0,0,0,0
6.61364,0,0,0,0,0,0,0,0
5.77192,0,0,0,0,0,0,0,0
5.7477,0,0,0,0,0,0,0,0
5.81142,0,0,0,0,0,0,0,0
5.82567,0,0,0,0,0,0,0,0
6.44602,0,0,0,0,0,0,0,0
5.56801,0,0,0,0,0,0,0,0
5.61947,0,0,0,0,0,0,0,0
5.35996,0,0,0,0,0,0,0,0
5.94105,0,0,0,0,0,0,0,0
6.0343,0,0,0,0,0,0,0,0
5.56503,0,0,0,0,0,0,0,0
5.61669,0,0,0,0,0,0,0,0
5.70829,0,0,0,0,0,0,0,0
5.65071,0,0,0,0,0,0,0,0
5.67953,0,0,0,0,0,0,0,0
5.35549,0,0,0,0,0,0,0,0
5.37259,0,0,0,0,0,0,0,0
5.82888,0,0,0,0,0,0,0,0
5.66258,0,0,0,0,0,0,0,0
6.03045,0,0,0,0,0,0,0,0
5.96477,0,0,0,0,0,0,0,0
5.56474,0,0,0,0,0,0,0,0
6.06391,0,0,0,0,0,0,0,0
6.42052,0,0,0,0,0,0,0,0
5.67023,0,0,0,0,0,0,0,0
5.63964,0,0,0,0,0,0,0,0
6.0686,0,0,0,0,0,0,0,0
5.88795,0,0,0,0,0,0,0,0
6.98549,0,0,0,0,0,0,0,0
5.61969,0,0,0,0,0,0,0,0
6.10964,0,0,0,0,0,0,0,0
6.30407,0,0,0,0,0,0,0,0
5.51242,0,0,0,0,0,0,0,0
5.58651,0,0,0,0,0,0,0,0
5.59974,0,0,0,0,0,0,0,0
5.54071,0,0,0,0,0,0,0,0
5.6444,0,0,0,0,0,0,0,0
5.54441,0,0,0,0,0,0,0,0
5.68035,0,0,0,0,0,0,0,0
5.74425,0,0,0,0,0,0,0,0
5.82204,0,0,0,0,0,0,0,0
6.3865,0,0,0,0,0,0,0,0
7.01062,0,0,0,0,0,0,0,0
5.59974,0,0,0,0,0,0,0,0
5.76013,0,0,0,0,0,0,0,0
5.62493,0,0,0,0,0,0,0,0
5.70373,0,0,0,0,0,0,0,0
5.82548,0,0,0,0,0,0,0,0
5.97969,0,0,0,0,0,0,0,0
5.71678,0,0,0,0,0,0,0,0
5.48504,0,0,0,0,0,0,0,0
6.17236,0,0,0,0,0,0,0,0
5.97084,0,0,0,0,0,0,0,0
5.94983,0,0,0,0,0,0,0,0
6.8688,0,0,0,0,0,0,0,0
6.65338,0,0,0,0,0,0,0,0
7.03821,0,0,0,0,0,0,0,0
5.40777,0,0,0,0,0,0,0,0
6.12178,0,0,0,0,0,0,0,0
5.7771,0,0,0,0,0,0,0,0
5.53514,0,0,0,0,0,0,0,0
5.42021,0,0,0,0,0,0,0,0
5.87918,0,0,0,0,0,0,0,0
5.45395,0,0,0,0,0,0,0,0
6.087,0,0,0,0,0,0,0,0
5.57272,0,0,0,0,0,0,0,0
5.71816,0,0,0,0,0,0,0,0
5.78644,0,0,0,0,0,0,0,0
5.69783,0,0,0,0,0,0,0,0
5.6631,0,0,0,0,0,0,0,0
6.19002,0,0,0,0,0,0,0,0
5.91375,0,0,0,0,0,0,0,0
6.60078,0,0,0,0,0,0,0,0
5.53645,0,0,0,0,0,0,0,0
6.91395,0,0,0,0,0,0,0,0
5.7379,0,0,0,0,0,0,0,0
6.01844,0,0,0,0,0,0,0,0
5.89464,1,0,0,0,0,0,0,0
6.88194,0,0,0,0,0,0,0,0
5.36848,0,0,0,0,0,0,0,0
6.29827,0,0,0,0,0,0,0,0
5.71245,0,0,0,0,0,0,0,0
5.26593,0,0,0,0,0,0,0,0
5.31434,0,0,0,0,0,0,0,0
5.81834,0,0,0,0,0,0,0,0
